time;gFx;gFy;gFz;TgF
36.461499994;0,0217;0,0152;1,0055;1,006
36.468379161;0,0217;0,0154;1,0051;1,005
36.47059114;0,0219;0,0136;1,0059;1,006
36.472964057;0,0212;0,0160;1,0070;1,007
36.476936974;0,0215;0,0151;1,0053;1,006
36.480901036;0,0210;0,0147;1,0057;1,006
36.488608328;0,0216;0,0153;1,0044;1,005
36.489934369;0,0211;0,0160;1,0056;1,006
36.494715099;0,0219;0,0143;1,0057;1,006
36.496910411;0,0215;0,0150;1,0059;1,006
36.502683328;0,0189;0,0148;1,0044;1,005
36.505300515;0,0195;0,0161;1,0039;1,004
36.508880724;0,0212;0,0147;1,0042;1,005
36.512794786;0,0227;0,0141;1,0054;1,006
36.51781614;0,0209;0,0155;1,0047;1,005
36.520683849;0,0215;0,0146;1,0045;1,005
36.526710932;0,0212;0,0150;1,0049;1,005
36.528789578;0,0218;0,0148;1,0051;1,005
36.535417703;0,0205;0,0154;1,0048;1,005
36.53704739;0,0210;0,0150;1,0065;1,007
36.540450515;0,0194;0,0159;1,0055;1,006
36.543804161;0,0207;0,0147;1,0058;1,006
36.54945364;0,0200;0,0159;1,0057;1,006
36.552208328;0,0209;0,0143;1,0052;1,006
36.555982807;0,0214;0,0145;1,0051;1,005
36.560042703;0,0230;0,0150;1,0042;1,005
36.566522911;0,0226;0,0146;1,0063;1,007
36.568251557;0,0224;0,0149;1,0051;1,005
36.572176557;0,0216;0,0146;1,0052;1,006
36.576039578;0,0208;0,0153;1,0067;1,007
36.580448953;0,0214;0,0159;1,0056;1,006
36.584806244;0,0215;0,0153;1,0059;1,006
36.588177078;0,0221;0,0157;1,0059;1,006
36.595215619;0,0201;0,0151;1,0053;1,006
36.601638536;0,0207;0,0151;1,0053;1,006
36.603038015;0,0210;0,0142;1,0066;1,007
36.606359369;0,0213;0,0138;1,0067;1,007
36.60820364;0,0222;0,0152;1,0061;1,006
36.612484369;0,0220;0,0155;1,0051;1,005
36.616682807;0,0216;0,0148;1,0044;1,005
36.619881244;0,0212;0,0157;1,0053;1,006
36.623733848;0,0215;0,0144;1,0052;1,006
36.627975515;0,0197;0,0152;1,0054;1,006
36.637486973;0,0201;0,0160;1,0063;1,007
36.638732807;0,0217;0,0146;1,0068;1,007
36.639245828;0,0211;0,0158;1,0049;1,005
36.643956765;0,0215;0,0153;1,0054;1,006
36.655815619;0,0221;0,0156;1,0048;1,005
36.656865098;0,0222;0,0159;1,0053;1,006
36.657382286;0,0211;0,0143;1,0062;1,007
36.660007807;0,0216;0,0149;1,0046;1,005
36.664232807;0,0206;0,0158;1,0044;1,005
36.669058328;0,0207;0,0146;1,0039;1,004
36.671560932;0,0209;0,0149;1,0058;1,006
36.675528119;0,0209;0,0142;1,0058;1,006
36.680299473;0,0207;0,0152;1,0064;1,007
36.684399994;0,0229;0,0136;1,0043;1,005
36.687257286;0,0225;0,0145;1,0052;1,006
36.691423953;0,0222;0,0147;1,0036;1,004
36.695414578;0,0213;0,0144;1,0043;1,005
36.699713015;0,0204;0,0152;1,0052;1,006
36.707115098;0,0211;0,0153;1,0056;1,006
36.707522911;0,0203;0,0152;1,0064;1,007
36.711070307;0,0216;0,0149;1,0058;1,006
36.716314057;0,0215;0,0156;1,0057;1,006
36.719856765;0,0214;0,0143;1,0058;1,006
36.723436973;0,0205;0,0146;1,0059;1,006
36.727337494;0,0216;0,0159;1,0066;1,007
36.730940098;0,0215;0,0155;1,0068;1,007
36.736107807;0,0202;0,0161;1,0067;1,007
36.738958328;0,0207;0,0155;1,0057;1,006
36.743211973;0,0208;0,0158;1,0060;1,006
36.747159369;0,0206;0,0161;1,0066;1,007
36.751365619;0,0217;0,0149;1,0056;1,006
36.755127598;0,0225;0,0150;1,0049;1,005
36.759082807;0,0218;0,0152;1,0055;1,006
36.76455364;0,0204;0,0157;1,0056;1,006
36.771364578;0,0202;0,0144;1,0055;1,006
36.772444265;0,0208;0,0152;1,0062;1,006
36.775127598;0,0217;0,0162;1,0062;1,007
36.779660411;0,0220;0,0151;1,0055;1,006
36.784903119;0,0217;0,0154;1,0053;1,006
36.786395828;0,0212;0,0167;1,0042;1,005
36.790882286;0,0208;0,0148;1,0053;1,006
36.796036453;0,0219;0,0155;1,0040;1,004
36.800719786;0,0215;0,0162;1,0049;1,005
36.802181765;0,0201;0,0166;1,0058;1,006
36.806854161;0,0222;0,0151;1,0051;1,005
36.810949473;0,0217;0,0150;1,0053;1,006
36.816701036;0,0206;0,0158;1,0052;1,006
36.818852598;0,0204;0,0156;1,0053;1,006
36.823979682;0,0204;0,0156;1,0048;1,005
36.82700989;0,0205;0,0157;1,0050;1,005
36.831492703;0,0203;0,0147;1,0051;1,005
36.834693223;0,0212;0,0161;1,0054;1,006
36.838802598;0,0204;0,0159;1,0053;1,006
36.844346348;0,0224;0,0153;1,0054;1,006
36.846083848;0,0221;0,0156;1,0053;1,006
36.851180203;0,0213;0,0153;1,0053;1,006
36.854264057;0,0211;0,0151;1,0065;1,007
36.858038536;0,0215;0,0145;1,0051;1,005
36.862243223;0,0206;0,0144;1,0047;1,005
36.866411973;0,0207;0,0140;1,0043;1,005
36.87003489;0,0218;0,0161;1,0062;1,007
36.874185932;0,0206;0,0151;1,0060;1,006
36.878395307;0,0210;0,0152;1,0057;1,006
36.883310411;0,0200;0,0155;1,0051;1,005
36.887726036;0,0202;0,0148;1,0070;1,007
36.890027598;0,0210;0,0153;1,0068;1,007
36.894726036;0,0217;0,0149;1,0057;1,006
36.899635932;0,0201;0,0146;1,0050;1,005
36.902017703;0,0202;0,0150;1,0052;1,006
36.906076557;0,0217;0,0146;1,0056;1,006
36.909892703;0,0215;0,0149;1,0053;1,006
36.913916661;0,0221;0,0138;1,0050;1,005
36.919986453;0,0212;0,0140;1,0057;1,006
36.92667864;0,0216;0,0147;1,0054;1,006
36.927331765;0,0212;0,0150;1,0049;1,005
36.930856765;0,0218;0,0145;1,0053;1,006
36.935875515;0,0217;0,0149;1,0056;1,006
36.939726557;0,0217;0,0153;1,0049;1,005
36.941741661;0,0227;0,0162;1,0062;1,007
36.946756244;0,0218;0,0169;1,0068;1,007
36.957048432;0,0206;0,0165;1,0059;1,006
36.958943744;0,0210;0,0162;1,0057;1,006
36.959464057;0,0207;0,0155;1,0044;1,005
36.964154161;0,0223;0,0145;1,0047;1,005
36.976409369;0,0220;0,0157;1,0056;1,006
36.977644786;0,0217;0,0156;1,0059;1,006
36.978294786;0,0216;0,0146;1,0054;1,006
36.978863536;0,0206;0,0158;1,0047;1,005
36.985749994;0,0205;0,0151;1,0052;1,006
36.986404161;0,0209;0,0152;1,0058;1,006
36.98905364;0,0211;0,0151;1,0049;1,005
36.993533328;0,0204;0,0145;1,0052;1,005
36.997054682;0,0218;0,0155;1,0051;1,005
37.00340989;0,0217;0,0159;1,0060;1,006
37.006624473;0,0211;0,0150;1,0065;1,007
37.009363015;0,0228;0,0149;1,0059;1,006
37.014119265;0,0221;0,0153;1,0057;1,006
37.018949473;0,0215;0,0141;1,0061;1,006
37.021067703;0,0217;0,0131;1,0063;1,007
37.024801557;0,0216;0,0147;1,0071;1,007
37.030261973;0,0211;0,0145;1,0054;1,006
37.034392703;0,0212;0,0158;1,0056;1,006
37.036926036;0,0215;0,0146;1,0062;1,007
37.041355723;0,0216;0,0144;1,0068;1,007
37.045199473;0,0210;0,0135;1,0061;1,006
37.053954161;0,0206;0,0144;1,0053;1,006
37.054823432;0,0206;0,0155;1,0048;1,005
37.056738536;0,0200;0,0149;1,0058;1,006
37.062727078;0,0204;0,0148;1,0047;1,005
37.075567703;0,0204;0,0155;1,0050;1,005
37.077065098;0,0214;0,0150;1,0055;1,006
37.07822239;0,0221;0,0150;1,0057;1,006
37.078684369;0,0221;0,0134;1,0054;1,006
37.095644265;0,0227;0,0151;1,0046;1,005
37.097485411;0,0218;0,0155;1,0095;1,010
37.098111453;0,0210;0,0152;0,9980;0,998
37.098633848;0,0216;0,0145;1,0063;1,007
37.099163536;0,0214;0,0147;1,0096;1,010
37.100908848;0,0218;0,0152;1,0076;1,008
37.104652598;0,0228;0,0137;1,0054;1,006
37.108571348;0,0219;0,0135;1,0042;1,004
37.112670307;0,0212;0,0142;1,0041;1,004
37.116958328;0,0204;0,0142;1,0059;1,006
37.120432807;0,0204;0,0157;1,0055;1,006
37.124544786;0,0211;0,0166;1,0060;1,006
37.128802598;0,0195;0,0160;1,0054;1,006
37.133062494;0,0214;0,0155;1,0048;1,005
37.136532807;0,0225;0,0144;1,0053;1,006
37.140008328;0,0213;0,0143;1,0049;1,005
37.14449739;0,0213;0,0145;1,0046;1,005
37.149612494;0,0220;0,0144;1,0064;1,007
37.152080203;0,0218;0,0150;1,0052;1,006
37.159998432;0,0211;0,0150;1,0048;1,005
37.164019265;0,0217;0,0148;1,0051;1,005
37.16532239;0,0210;0,0154;1,0048;1,005
37.168010411;0,0214;0,0149;1,0042;1,005
37.171866661;0,0210;0,0137;1,0052;1,005
37.176378119;0,0219;0,0163;1,0053;1,006
37.17989114;0,0228;0,0144;1,0069;1,007
37.183936453;0,0209;0,0153;1,0057;1,006
37.18809739;0,0216;0,0154;1,0060;1,006
37.192094265;0,0199;0,0146;1,0059;1,006
37.196473953;0,0215;0,0150;1,0058;1,006
37.205806244;0,0216;0,0148;1,0059;1,006
37.207274994;0,0216;0,0159;1,0065;1,007
37.207884369;0,0209;0,0149;1,0061;1,006
37.223755723;0,0202;0,0147;1,0059;1,006
37.225004682;0,0216;0,0143;1,0049;1,005
37.225895828;0,0219;0,0149;1,0053;1,006
37.226493744;0,0211;0,0148;1,0055;1,006
37.227055203;0,0210;0,0147;1,0051;1,005
37.23655989;0,0215;0,0147;1,0062;1,007
37.238214578;0,0203;0,0145;1,0051;1,005
37.241929161;0,0209;0,0141;1,0059;1,006
37.242731244;0,0212;0,0151;1,0062;1,006
37.24889739;0,0216;0,0146;1,0062;1,007
37.251066661;0,0204;0,0150;1,0069;1,007
37.255242182;0,0202;0,0143;1,0062;1,007
37.261768223;0,0208;0,0150;1,0064;1,007
37.263461453;0,0211;0,0148;1,0057;1,006
37.266982286;0,0209;0,0146;1,0053;1,006
37.271406765;0,0215;0,0157;1,0062;1,007
37.275099473;0,0212;0,0162;1,0062;1,007
37.28220989;0,0210;0,0149;1,0050;1,005
37.283170307;0,0217;0,0148;1,0055;1,006
37.287047911;0,0216;0,0147;1,0064;1,007
37.291187494;0,0195;0,0151;1,0045;1,005
37.295043744;0,0208;0,0152;1,0063;1,007
37.301449473;0,0187;0,0162;1,0062;1,007
37.302775515;0,0204;0,0163;1,0064;1,007
37.307022911;0,0209;0,0150;1,0054;1,006
37.311488536;0,0211;0,0146;1,0055;1,006
37.322985411;0,0218;0,0138;1,0067;1,007
37.325670828;0,0222;0,0152;1,0066;1,007
37.326295828;0,0209;0,0150;1,0059;1,006
37.328346348;0,0213;0,0150;1,0053;1,006
37.339104161;0,0213;0,0146;1,0064;1,007
37.341933848;0,0223;0,0146;1,0058;1,006
37.34278489;0,0216;0,0164;1,0045;1,005
37.343281765;0,0216;0,0149;1,0055;1,006
37.346740619;0,0214;0,0159;1,0056;1,006
37.350773953;0,0222;0,0132;1,0055;1,006
37.354829682;0,0206;0,0135;1,0066;1,007
37.360763536;0,0211;0,0153;1,0057;1,006
37.362379682;0,0209;0,0157;1,0036;1,004
37.367196869;0,0211;0,0146;1,0054;1,006
37.371257807;0,0222;0,0147;1,0055;1,006
37.374894265;0,0209;0,0153;1,0057;1,006
37.384229161;0,0211;0,0143;1,0043;1,005
37.385744786;0,0216;0,0142;1,0051;1,005
37.386328119;0,0219;0,0155;1,0051;1,005
37.391360932;0,0221;0,0145;1,0057;1,006
37.394810411;0,0235;0,0136;1,0050;1,005
37.401429161;0,0232;0,0140;1,0057;1,006
37.402756765;0,0234;0,0157;1,0054;1,006
37.40643489;0,0225;0,0144;1,0051;1,005
37.411094786;0,0223;0,0136;1,0056;1,006
37.416236453;0,0220;0,0150;1,0046;1,005
37.420365619;0,0232;0,0151;1,0054;1,006
37.422630203;0,0229;0,0148;1,0041;1,004
37.426342182;0,0213;0,0145;1,0045;1,005
37.432438015;0,0198;0,0151;1,0058;1,006
37.435027078;0,0205;0,0148;1,0058;1,006
37.440579161;0,0197;0,0144;1,0066;1,007
37.441739578;0,0197;0,0153;1,0064;1,007
37.446819265;0,0197;0,0164;1,0056;1,006
37.451020307;0,0192;0,0163;1,0054;1,006
37.454373432;0,0195;0,0147;1,0043;1,005
37.460157807;0,0194;0,0156;1,0050;1,005
37.462104682;0,0212;0,0153;1,0062;1,007
37.472468223;0,0196;0,0152;1,0045;1,005
37.474070828;0,0213;0,0145;1,0066;1,007
37.474603119;0,0217;0,0153;1,0058;1,006
37.486569786;0,0212;0,0136;1,0056;1,006
37.487660411;0,0212;0,0146;1,0064;1,007
37.488134369;0,0222;0,0135;1,0062;1,006
37.490080203;0,0217;0,0140;1,0047;1,005
37.493964057;0,0225;0,0144;1,0064;1,007
37.500062494;0,0219;0,0142;1,0044;1,005
37.502654682;0,0222;0,0158;1,0061;1,006
37.505685932;0,0211;0,0150;1,0043;1,005
37.512560411;0,0200;0,0148;1,0053;1,006
37.513469786;0,0208;0,0146;1,0062;1,007
37.519893744;0,0192;0,0142;1,0073;1,008
37.520965619;0,0192;0,0152;1,0055;1,006
37.525582286;0,0198;0,0158;1,0063;1,007
37.531685932;0,0199;0,0163;1,0048;1,005
37.533232286;0,0204;0,0151;1,0070;1,007
37.539307807;0,0208;0,0158;1,0062;1,007
37.541013536;0,0196;0,0150;1,0058;1,006
37.545039057;0,0197;0,0151;1,0060;1,006
37.549827598;0,0211;0,0151;1,0054;1,006
37.555664578;0,0209;0,0155;1,0043;1,005
37.561256244;0,0215;0,0156;1,0057;1,006
37.561680723;0,0219;0,0152;1,0081;1,008
37.564867703;0,0225;0,0140;1,0061;1,006
37.569315619;0,0223;0,0132;1,0065;1,007
37.572743223;0,0216;0,0144;1,0055;1,006
37.579210411;0,0214;0,0140;1,0050;1,005
37.581981244;0,0218;0,0147;1,0058;1,006
37.584759369;0,0231;0,0140;1,0058;1,006
37.589297911;0,0220;0,0152;1,0052;1,006
37.592852078;0,0219;0,0148;1,0048;1,005
37.59958489;0,0213;0,0137;1,0052;1,005
37.600331765;0,0201;0,0138;1,0047;1,005
37.605768744;0,0196;0,0136;1,0062;1,006
37.609936973;0,0197;0,0147;1,0040;1,004
37.612945828;0,0204;0,0144;1,0054;1,006
37.619517182;0,0211;0,0146;1,0056;1,006
37.620592182;0,0203;0,0162;1,0050;1,005
37.626786973;0,0201;0,0146;1,0059;1,006
37.629366661;0,0208;0,0145;1,0043;1,005
37.632579161;0,0227;0,0149;1,0053;1,006
37.639207286;0,0211;0,0151;1,0068;1,007
37.64065364;0,0210;0,0144;1,0073;1,008
37.644469786;0,0208;0,0142;1,0063;1,007
37.650806244;0,0225;0,0144;1,0064;1,007
37.652367702;0,0235;0,0130;1,0065;1,007
37.660385411;0,0237;0,0138;1,0056;1,006
37.661440619;0,0225;0,0133;1,0065;1,007
37.667769786;0,0228;0,0137;1,0059;1,006
37.66977864;0,0233;0,0140;1,0075;1,008
37.672677598;0,0223;0,0141;1,0063;1,007
37.681383327;0,0216;0,0139;1,0064;1,007
37.68287864;0,0210;0,0146;1,0049;1,005
37.686078119;0,0213;0,0149;1,0056;1,006
37.68820989;0,0208;0,0149;1,0052;1,006
37.693769786;0,0206;0,0162;1,0064;1,007
37.700244786;0,0200;0,0151;1,0053;1,006
37.700901036;0,0186;0,0147;1,0062;1,007
37.704456244;0,0199;0,0150;1,0071;1,007
37.709202077;0,0203;0,0146;1,0053;1,006
37.712717182;0,0211;0,0154;1,0052;1,006
37.719356765;0,0216;0,0156;1,0052;1,006
37.721665619;0,0208;0,0152;1,0065;1,007
37.725868744;0,0207;0,0149;1,0064;1,007
37.728778119;0,0215;0,0136;1,0051;1,005
37.740183848;0,0222;0,0142;1,0047;1,005
37.741836973;0,0233;0,0146;1,0047;1,005
37.742408327;0,0225;0,0149;1,0042;1,005
37.745349994;0,0210;0,0158;1,0063;1,007
37.75682864;0,0199;0,0156;1,0062;1,006
37.758516661;0,0220;0,0154;1,0060;1,006
37.759265619;0,0199;0,0142;1,0060;1,006
37.759796869;0,0209;0,0143;1,0055;1,006
37.772596348;0,0201;0,0145;1,0060;1,006
37.774601557;0,0219;0,0147;1,0045;1,005
37.775089057;0,0218;0,0150;1,0048;1,005
37.780393223;0,0211;0,0155;1,0057;1,006
37.780671348;0,0205;0,0154;1,0053;1,006
37.787149994;0,0203;0,0146;1,0060;1,006
37.788815619;0,0196;0,0155;1,0054;1,006
37.791444786;0,0210;0,0147;1,0058;1,006
37.800536452;0,0198;0,0149;1,0052;1,006
37.801344265;0,0213;0,0150;1,0059;1,006
37.804237494;0,0209;0,0144;1,0059;1,006
37.807608848;0,0212;0,0147;1,0052;1,005
37.812192702;0,0216;0,0136;1,0063;1,007
37.817614057;0,0223;0,0136;1,0051;1,005
37.81888489;0,0223;0,0145;1,0063;1,007
37.823567702;0,0224;0,0154;1,0064;1,007
37.827595307;0,0215;0,0141;1,0056;1,006
37.832740619;0,0214;0,0150;1,0047;1,005
37.840324473;0,0220;0,0147;1,0055;1,006
37.840960411;0,0214;0,0154;1,0062;1,007
37.844348952;0,0210;0,0145;1,0064;1,007
37.849878119;0,0205;0,0146;1,0056;1,006
37.851361973;0,0206;0,0158;1,0057;1,006
37.85834114;0,0185;0,0154;1,0060;1,006
37.860988015;0,0220;0,0152;1,0060;1,006
37.866511973;0,0200;0,0153;1,0055;1,006
37.868124994;0,0198;0,0154;1,0062;1,007
37.871564057;0,0196;0,0143;1,0061;1,006
37.878443744;0,0223;0,0149;1,0060;1,006
37.879484369;0,0223;0,0148;1,0067;1,007
37.884203119;0,0215;0,0139;1,0053;1,006
37.886346869;0,0220;0,0145;1,0055;1,006
37.89137239;0,0233;0,0145;1,0044;1,005
37.903202077;0,0223;0,0139;1,0051;1,005
37.905287494;0,0217;0,0147;1,0042;1,005
37.906771869;0,0226;0,0148;1,0057;1,006
37.907249473;0,0213;0,0153;1,0063;1,007
37.911570307;0,0211;0,0150;1,0049;1,005
37.920635932;0,0200;0,0143;1,0062;1,007
37.922691661;0,0201;0,0146;1,0041;1,004
37.92322864;0,0203;0,0141;1,0061;1,006
37.927185932;0,0198;0,0149;1,0057;1,006
37.932526036;0,0204;0,0145;1,0055;1,006
37.936514057;0,0214;0,0154;1,0061;1,006
37.938476036;0,0203;0,0137;1,0051;1,005
37.942705723;0,0211;0,0151;1,0052;1,006
37.948128119;0,0209;0,0141;1,0058;1,006
37.951836973;0,0206;0,0146;1,0061;1,006
37.958408327;0,0201;0,0153;1,0066;1,007
37.959219786;0,0212;0,0144;1,0061;1,006
37.963180202;0,0228;0,0156;1,0060;1,006
37.967103119;0,0222;0,0150;1,0075;1,008
37.970526557;0,0219;0,0138;1,0056;1,006
37.976813536;0,0225;0,0137;1,0047;1,005
37.977557807;0,0214;0,0146;1,0050;1,005
37.982867702;0,0215;0,0146;1,0047;1,005
37.987066661;0,0212;0,0148;1,0047;1,005
37.990208327;0,0212;0,0154;1,0053;1,006
38.000320827;0,0203;0,0147;1,0050;1,005
38.002082807;0,0197;0,0143;1,0045;1,005
38.002693223;0,0206;0,0141;1,0056;1,006
38.007671869;0,0211;0,0143;1,0056;1,006
38.010394265;0,0211;0,0143;1,0037;1,004
38.017867702;0,0188;0,0148;1,0046;1,005
38.018599473;0,0214;0,0151;1,0051;1,005
38.022404161;0,0208;0,0150;1,0068;1,007
38.028986452;0,0214;0,0149;1,0062;1,007
38.03013489;0,0215;0,0156;1,0062;1,007
38.039074994;0,0227;0,0156;1,0058;1,006
38.040692702;0,0218;0,0155;1,0057;1,006
38.041573952;0,0222;0,0152;1,0049;1,005
38.04652239;0,0217;0,0150;1,0048;1,005
38.057472911;0,0218;0,0144;1,0055;1,006
38.058182807;0,0212;0,0143;1,0069;1,007
38.058418744;0,0214;0,0144;1,0054;1,006
38.062431244;0,0217;0,0149;1,0057;1,006
38.068497911;0,0206;0,0148;1,0052;1,006
38.070473432;0,0210;0,0145;1,0061;1,006
38.076188015;0,0208;0,0151;1,0058;1,006
38.077243223;0,0208;0,0144;1,0068;1,007
38.083645827;0,0215;0,0149;1,0058;1,006
38.085017182;0,0202;0,0156;1,0051;1,005
38.089865098;0,0201;0,0159;1,0038;1,004
38.098563536;0,0216;0,0158;1,0045;1,005
38.099604682;0,0212;0,0156;1,0058;1,006
38.101326036;0,0215;0,0145;1,0053;1,006
38.105939577;0,0217;0,0153;1,0051;1,005
38.109089057;0,0209;0,0151;1,0067;1,007
38.117289057;0,0194;0,0151;1,0064;1,007
38.118518223;0,0199;0,0145;1,0056;1,006
38.122411973;0,0219;0,0141;1,0049;1,005
38.125546348;0,0221;0,0159;1,0065;1,007
38.131012494;0,0219;0,0152;1,0064;1,007
38.134973952;0,0214;0,0143;1,0060;1,006
38.137204161;0,0214;0,0153;1,0058;1,006
38.140901036;0,0208;0,0141;1,0053;1,006
38.144948952;0,0205;0,0142;1,0051;1,005
38.148945827;0,0207;0,0146;1,0065;1,007
38.155345307;0,0214;0,0147;1,0060;1,006
38.155810932;0,0205;0,0150;1,0057;1,006
38.161263015;0,0206;0,0150;1,0058;1,006
38.17008489;0,0196;0,0153;1,0062;1,006
38.171317702;0,0206;0,0152;1,0058;1,006
38.175401557;0,0208;0,0150;1,0059;1,006
38.17567239;0,0219;0,0146;1,0044;1,005
38.188410411;0,0225;0,0160;1,0052;1,006
38.190270827;0,0221;0,0152;1,0054;1,006
38.190906765;0,0220;0,0151;1,0063;1,007
38.203452077;0,0202;0,0150;1,0057;1,006
38.205455723;0,0213;0,0146;1,0059;1,006
38.206240098;0,0219;0,0149;1,0062;1,007
38.206796869;0,0214;0,0152;1,0060;1,006
38.208819265;0,0220;0,0142;1,0056;1,006
38.215171869;0,0209;0,0147;1,0060;1,006
38.216902598;0,0210;0,0143;1,0057;1,006
38.220768744;0,0214;0,0150;1,0064;1,007
38.224711973;0,0221;0,0137;1,0062;1,007
38.228608327;0,0210;0,0140;1,0053;1,006
38.234580723;0,0209;0,0155;1,0045;1,005
38.235331244;0,0205;0,0154;1,0059;1,006
38.240295307;0,0217;0,0134;1,0056;1,006
38.244610932;0,0214;0,0151;1,0062;1,007
38.248109369;0,0209;0,0149;1,0055;1,006
38.253888536;0,0219;0,0167;1,0054;1,006
38.255471348;0,0221;0,0160;1,0051;1,005
38.259919786;0,0215;0,0143;1,0039;1,004
38.263832286;0,0224;0,0146;1,0065;1,007
38.267552077;0,0217;0,0151;1,0043;1,005
38.274660932;0,0218;0,0146;1,0054;1,006
38.276026036;0,0222;0,0154;1,0052;1,006
38.280332286;0,0211;0,0147;1,0050;1,005
38.285938536;0,0220;0,0144;1,0047;1,005
38.287624994;0,0230;0,0146;1,0055;1,006
38.294277598;0,0217;0,0143;1,0065;1,007
38.297690619;0,0200;0,0135;1,0065;1,007
38.299577077;0,0220;0,0137;1,0061;1,006
38.304365619;0,0212;0,0144;1,0063;1,007
38.307740098;0,0210;0,0155;1,0063;1,007
38.323106765;0,0212;0,0156;1,0041;1,004
38.324350515;0,0201;0,0144;1,0063;1,007
38.324914577;0,0201;0,0140;1,0054;1,006
38.325418223;0,0207;0,0149;1,0058;1,006
38.329310411;0,0205;0,0153;1,0062;1,006
38.341501557;0,0216;0,0153;1,0063;1,007
38.343077598;0,0215;0,0158;1,0061;1,006
38.344074473;0,0218;0,0157;1,0050;1,005
38.344842702;0,0208;0,0149;1,0064;1,007
38.356283848;0,0201;0,0143;1,0067;1,007
38.358010411;0,0214;0,0153;1,0043;1,005
38.358579161;0,0219;0,0149;1,0054;1,006
38.36010364;0,0210;0,0154;1,0058;1,006
38.370149994;0,0212;0,0158;1,0054;1,006
38.371952077;0,0213;0,0146;1,0059;1,006
38.372852598;0,0208;0,0138;1,0052;1,006
38.375041661;0,0199;0,0147;1,0051;1,005
38.379110932;0,0212;0,0153;1,0043;1,005
38.383560932;0,0215;0,0146;1,0062;1,007
38.387610932;0,0197;0,0161;1,0049;1,005
38.393491661;0,0211;0,0156;1,0044;1,005
38.395959369;0,0206;0,0147;1,0046;1,005
38.402021348;0,0202;0,0153;1,0033;1,004
38.403821348;0,0206;0,0135;1,0043;1,005
38.407952077;0,0199;0,0146;1,0049;1,005
38.416014057;0,0200;0,0153;1,0049;1,005
38.417668223;0,0202;0,0151;1,0053;1,006
38.418541661;0,0216;0,0152;1,0065;1,007
38.423652077;0,0214;0,0154;1,0064;1,007
38.427318223;0,0204;0,0140;1,0059;1,006
38.434980202;0,0208;0,0144;1,0058;1,006
38.435585932;0,0200;0,0135;1,0058;1,006
38.439092702;0,0211;0,0151;1,0052;1,006
38.443065619;0,0209;0,0148;1,0044;1,005
38.45032239;0,0215;0,0159;1,0060;1,006
38.452965098;0,0211;0,0152;1,0049;1,005
38.454695827;0,0212;0,0142;1,0062;1,007
38.467915619;0,0210;0,0145;1,0061;1,006
38.469326557;0,0205;0,0142;1,0060;1,006
38.469904161;0,0219;0,0131;1,0056;1,006
38.473664057;0,0208;0,0149;1,0052;1,006
38.476470827;0,0201;0,0167;1,0061;1,006
38.481917182;0,0197;0,0162;1,0049;1,005
38.483673432;0,0198;0,0148;1,0052;1,005
38.486692182;0,0208;0,0150;1,0062;1,007
38.492783327;0,0219;0,0144;1,0050;1,005
38.494213015;0,0219;0,0147;1,0063;1,007
38.499784369;0,0206;0,0146;1,0044;1,005
38.503225515;0,0201;0,0147;1,0047;1,005
38.506958848;0,0200;0,0156;1,0050;1,005
38.515330202;0,0220;0,0154;1,0047;1,005
38.516788536;0,0212;0,0157;1,0056;1,006
38.518735411;0,0227;0,0158;1,0051;1,006
38.52259739;0,0226;0,0141;1,0052;1,006
38.527433327;0,0220;0,0142;1,0061;1,006
38.534631765;0,0216;0,0135;1,0049;1,005
38.536087494;0,0223;0,0146;1,0066;1,007
38.538417702;0,0222;0,0142;1,0035;1,004
38.542513015;0,0219;0,0142;1,0048;1,005
38.548704161;0,0220;0,0142;1,0068;1,007
38.554094786;0,0214;0,0152;1,0057;1,006
38.555556244;0,0213;0,0145;1,0058;1,006
38.558293744;0,0200;0,0145;1,0058;1,006
38.563565619;0,0193;0,0164;1,0043;1,005
38.565661973;0,0198;0,0152;1,0052;1,006
38.572285932;0,0200;0,0148;1,0054;1,006
38.574033327;0,0205;0,0158;1,0047;1,005
38.578064577;0,0210;0,0147;1,0040;1,004
38.586520307;0,0203;0,0144;1,0048;1,005
38.587560932;0,0213;0,0139;1,0050;1,005
38.595376036;0,0212;0,0145;1,0051;1,005
38.595875515;0,0223;0,0147;1,0051;1,005
38.600758848;0,0211;0,0166;1,0061;1,006
38.602126557;0,0217;0,0151;1,0051;1,005
38.606503119;0,0207;0,0162;1,0069;1,007
38.616146869;0,0207;0,0152;1,0049;1,005
38.617907807;0,0225;0,0144;1,0053;1,006
38.618376557;0,0219;0,0145;1,0054;1,006
38.622540619;0,0218;0,0155;1,0052;1,006
38.625583327;0,0213;0,0166;1,0050;1,005
38.63227864;0,0208;0,0151;1,0050;1,005
38.633850515;0,0210;0,0159;1,0063;1,007
38.63721614;0,0210;0,0156;1,0060;1,006
38.641544265;0,0208;0,0154;1,0064;1,007
38.646006244;0,0216;0,0148;1,0053;1,006
38.651179682;0,0205;0,0146;1,0057;1,006
38.654489577;0,0218;0,0139;1,0060;1,006
38.656725515;0,0204;0,0152;1,0064;1,007
38.663106765;0,0203;0,0152;1,0055;1,006
38.664488015;0,0196;0,0152;1,0055;1,006
38.671408848;0,0200;0,0153;1,0057;1,006
38.672673432;0,0212;0,0152;1,0066;1,007
38.676753119;0,0228;0,0140;1,0059;1,006
